"tweet_id","texto_tweet","sentimiento"
327,"@user Mira,así haces ejercicio JAJAJA",2
328,"Más le vale venirse porque hacerme ilusiones está feísimo",0
329,"En pocos minutos empieza Combate!! Usa el HT #CbtHastaSiempre y coméntanos que fue lo que más te gusto de tu programa favorito...",1
330,"@user jaja ya veremos... Que siempre es mejor poco de calidad que mucho... Espero coincidir con los que quiero... Abrazo crack!",2
331,"hoy ha sido un día muy malo para mi",0
332,"Cada dia se acerca mas la navidad agamos que todos los niños tengan un motivo x cual sonreir invitalo a tu casa buenos dias!!!!",1
333,"Hoy por primera vez me ha funcionado el sad.",2
334,"Que triste que conozcan el Trap por esos artistas y no por el Trap genuino",0
335,"Feliz de ver a mis amigos felices #BuenaVibraAlFin",1
336,"@user @user @user me lo pase genial",2
337,"Puto, PS4 pro se queda pillado( congelado), pensaba que era solo yo , pero no , ya son varios amigos que es lo mismo",0
338,"@user Muchaas!! Y algunas muy bonitaas! Pero es verdad que se tiende a interpretar los 40 principales..",1
339,"@user bueno igual la veré porque el protagonista es muy guapo",2
340,"Mi consejo para sacar notas molonas es... ESTUDIAD y dejar de bajar tanto a cangas",0
341,"Quiero como tener carro para hacer todo rápido",1
342,"@user no lo es, tranquila",2
343,"tío q yo me acuerdo que me hice una foto súper chachi saltando en la cama y no la encuentro",0
344,"La vida es demasiado corta para seguir las reglas...",1
345,"Él se ha ganado un lugar especial en mi corazón.",2
346,"@user jajajaja la tuya y la d mucha gente seguro!! Pero yo no puedo sin mi melena me muero",0
347,"@user @user @user es que es una reivindicación muy de moda... Ya sabes... de gente pedante como yo",1
348,"@user Mis Felicitaciones para Usted Señor Presidente. Su mensaje fue muy bueno, firme y directo. Mi familia y yo le mandamos saludos!",2
349,"@user ultimo dia hoy? Nooooo  que yo iba el miercoles que vuelvo de las vacaciones.",0
350,"Siempre ando metida en google buscando imágenes lindas  si me encanta. de lo que sea me gustaría que sean solo para mi pero no se puede",1
351,"@user @user claro jeje lo que sea será, siempre ahí que ser positivo y tener una sonrisa",2
352,"@user que me quiero poner las pulseras en la mano izquierda para que no me molesten al escribir pero",0
353,"Vamos a trabajar más en ello No puedo volver a ser una persona flemática",1
354,"@user aah Ok! Pues está genial porque no da sensación de estar encerrado",2
355,"16 chocolates Ferrero no fueron suficientes, pa la próxima ojalá me regalen la de 54",0
356,"Dicen que Twitch va mal hoy, pero aún así os pondré stream en 20 mins",1
357,"Que GUSTAZO me da que España le gane a Bélgica en su puta CASA y encima con goles de un CANARIO !",2
358,"@user muy underground ya mano",0
359,"¿Un poquito de DB película 4 en catalán? Nueva lista en nuestro canal de YouTube   http",1
360,"@user la segunda! Of course! Con ese ritmo me imagino que estará genial",2
361,"¿Cuándo se dará cuenta Apple que su navegador #safari no es competitivo sin extensiones?. MOZ no tiene extensiones para safari",0
362,"#SumateAlSi  Que así sean los futuros ataques en Colombia...  http",1
363,"@user es un gran, gran tipo  @user",2
364,"Mi móvil no me deja abrir los grupos y tengo unos 600 mensajes así de regalo",0
365,"Eso sí voy a ir muy muy lenta",1
366,"@user yupiiiiiiiiiiiiiiiiiiiiiiiiiiiii!!!!! es que no os puedo escuchar todo el programa y así os disfruto en mis ratos libres.",2
367,"Ya tengo fiebre de nuevo y mami ""se puede tomar una pastilla hasta las 12"" valdré verga hasta esa hora",0
368,"alguien que me de algún plan guay pa el lunes?",1
369,"Me acabo de dar cuenta de que hoy un amigo duerme líder. Enhorabuena @user y que mañana sigas así",2
370,"Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.",0
371,"@user el resto puedo dudar pero de ese grupo lo tengo claro",1
372,"Amnesia ✨  Terminas de verlo y no tienes npi de que has visto  Los protas son re lindos 🌚 Esta bien la verdad 👌 http",2
373,"La lluvia definitivo que no me tiee piedad cuando ando en bus",0
374,"Me he en encontrado como 8761653729751528763 Colombianos entre Lima y Nasca, Perú.",1
375,"@user Denada  porcierto hazme un hueco en tu agenda de combates quiero ver lo que es capaz tu monotype contra el mio",2
376,"@user Dios por mi le daría todo mi dinero pero no tengo y soy menor no tengo tarjeta de PayPal Dios que mal la debe estar pasando",0
377,"Quiero comer algo rico pero no hay con quien salir #foreveralone",1
378,"Qué bueno que las aprovecharon @user @user",2
379,"Un gilipollas se me ha cruzado entero en una rotonda  y ya le estaba viendo que lo iba a hacer",0
380,"@user si o si regresaras a Perú baby! Es más, cuando leas esto es probable que estés aquí ya #PorFin",1
381,"@user Me los pusieron hace bien poco en casa de un colega, le dan serio",2
382,"El primer año que empecé a vivir lejos de mi casa mami me llamaba todos los días, ya no, se pasan los días y nada, el amor se acaba",0
383,"No pude con mi genio y voy a almorzar. Para colmo combinado de pollo con gaseosa",1
384,"@user mejor así, que solo un grupo selecto lo sepa",2
385,"La gente se descojona de mi cuando me indigno y no se lo toman en serio",0
386,"@user he dicho acabadas  Better Call Saul saca en 2017 otra temporada",1
387,"@user @user ha sido genial conocerte maite te quiero mucho en serio una monada de chica",2
388,"@user Pero no es pan chino",0
389,"+ a veces se la pedía prestado se molestó y me la vendió para que no la joda. Ahora ella es la que más la usa",1
390,"Tuve un sueño muy muy lindo y hoy ando con todas las ganas",2
391,"Quiero que vuelva el invierno  y ponerme pantalones largos y chaquetas y sudaderas y abrigos, puto verano.",0
392,"- Amor, ¿vamos a ver la vida secreta de tus muscotas? - Hoy no puedo BB - No tienes dinero no? - No - Misio de mierda.",1
393,"@user @user @user mi profesor de instituto dice que he suavizado mucho el lenguaje. Con 16 años era más poético",2
394,"@user Jajaja Y al séptimo día descansó (?) Que mal mae Lo siento",0
395,"@user los palitos no son bonitos, los puntos sí #sutileza",1
396,"Cada vez que veo a esa muchacha está más guapa",2
397,"@user en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos",0
398,"2da semana de talleres de naturaleza!! que nuevos retos vendran??",1
399,"@user bueno felicidades por el millon de crack que hay en el canal !! soy un suscriptor ya un poco antiguo a por mas DE PERU",2
400,"tio pero cuando dawn dispara a beth y daryl la dispara a ella inmediatamente y se pone a llorar",0
401,"@user @user no tengo catálogo de modelos de polvos azules amiga",1
402,"@user Efectos prácticos. Aprovechar el desorden del rival. Lo hacemos todos",2
403,"La lluvia definitivo no me tiene piedad cuando ando en bus",0
404,"Lo bueno que mñn acaba sus finales",1
405,"Feliz por las salvadas por el público y la salvada por el jurado canta dms bien pero la veo como solista, Aimee era más para #LaBanda",2
406,"Cómo me desean feliz navidad si trabajo en 3 horas (?)",0
407,"em diez días hace dos años desde que elsa tenia el pelo rapado por un lado",1
408,"@user A mí me haces un favor, encantado  @user",2
409,"@user Pobre   Pues aquí me va, atendiendo llamadas en la portería del colegio cual recepcionista telefónico",0
410,"Queda claro que yo solo vivo para viajar~ No necesito casas ni propiedades, solo necesito boletos de avión y mi mapita",1
411,"No me niegues, Señor, tu misericordia; que siempre me protejan tu amor y tu verdad. Salmos 40:11 Buen día a todos",2
412,"dios acabo de recoger mis libros pa segundo de bachillerato y el de historia de españa y el de geografía son jodidamente gordos",0
413,"Ya cambiaron al modelo d Paco Rabane. el que estaba antes era un muñequito yico.",1
414,"@user pues no, algunos lunes son maravillosos...por ejemplo el de hoy! 😜 Hasta mañana!",2
415,"@user Bueno, al Atleti 2014/15 Juve Olympiacos Malmo, 2015/16 Benfica Galatasaray Astana. Ya tocaba un año serio eh...",0
416,"@user ay, ayer cuando lo publicaron y lo vi me entró un sentimiento más grande por dentro...",1
417,"@user @user @user @user  ""la Temporada"" era muy prestigiosa. Recuerdo leer las crónicas en las revistas españolas.",2
418,"Oye, me tenéis un poco abandonada  http",0
419,"Decidme que al final de la gala diréis , QUE COMIENCEN LOS JUEGOS DEL HAMBRE! que al final solo quedará uno  #Gala1GH17",1
420,"@user Los más buenazos, son los medio gruesitos y cortados de forma vertical. Según yo.",2
421,"@user Pasa el link de la mas interesante please, por no ver 5 veces lo mismo",0
422,"@user @user @user vi ese video hace un tiempo me pareció chevere . Pero no me gusta la canción",1
423,"Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria",2
424,"Mis anteojos están demasiado flojos y eso que tienen meses de comprados",0
425,"La profesora se pregunta qué pasa con la segurdad jurídica, y yo solo sigo pensando en qué culpa tuvo Fatmagul",1
426,"Mi bebé primero reniega porque tiene hambre, y cuando ya comió un montón, reniega porque está muy llena. La más linda es",2
427,"@user tanto tiempo siguiéndote y leyendo las cosas bonitas q ponías y ahora ya no me dejas?",0
428,"@user @user cualquiera diría que estamos deseando pasar frío",1
429,"Que dicha que me vale todo lo que todo el mundo diga",2
430,"Llevo como una hora repitiendo ""No debí haber bebido ese último Monster"" teniendo que madrugar  Mi vida.",0
431,"Necesito urgente entrar a la gimnasia y al gimnasioo",1
432,"Hostia pero si en 15 minutos estreno canal!!!! OMG! El Almacén de Juegos. Bienvenidos jugadores",2
433,"@user @user @user Mas bien, penoso desconocimiento diversas realidades del Perú. Ahora anda preocupada x el clásico(!?)",0
434,"Ya estuviera re descontrolado jajajajja",1
435,"@user, muchas gracias. La verdad es que lo tienen fácil para acertar",2
436,"Pobre pablo  es que soy yo",0
437,"@user yo solo quiero hacerte trencitas",1
438,"@user @user Pellegrino ha dotado al equipo una gran consistencia defensiva. Y buenos fichajes",2
439,"@user soy un hombre OCUPADO que no puede estar pendiente de estas cosas",0
440,"Quiero una caldosa y un granizado.",1
441,"@user Pero la verdad es que en general no voy mal de motivación... casi al revés, me sobra motivación (y ego",2
442,"@user @user Eso toca mañana. Hoy me sentía incapaz",0
443,"Desde hoy haré mejor las cosas",1
444,"@user eso mae!!! Que bueno que te gustó el concierto, me alegra mucho!! A mí también me hacía falta tocar esas piezas!!",2
445,"@user @user @user No puedo ver esas mariconadas.",0
446,"El quinto día #cousins #Holidays @ Previos Restobar-Pub",1
447,"@user pues eliges bien lo poco que ves entonces querido amigo",2
448,"tengo un porrito ya liado.. pero no se para cuando",0
449,"Yo sólo ame, y Di todo d mi..... aunque no soy perfecta, solo tengo un corazón sincero, una mente que te piensa a cada momento. pitufo",1
450,"Se viene algo bueno #Navidad #Imelda #Tronconavideño #Fresas #frambuesas #blueberries @ Imelda",2
451,"a mi mejor amiga no le gusta el ceviche ni los makis y me siento frustrada porque no podemos ser BUENAS mejores amigas",0
452,"A pesar de todo...veo sorpresa en el Bernabéu...llamadme loca",1
453,"@user ..pero, vamos, yo con cualquier cosica..unos huevos fritos son un manjar (siempre que haya pan para mojar, claro",2
454,"Lo peor que puede existir es decepcionar a alguien que quieres",0
455,"@user jajajaja este es un plato del restauran de mi casa, cuando quieras tienes tu descuento familiar",1
456,"Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el",2
457,"Me voy a las 6 a Madrid y me esperan 6 horitas en un autobus, seguramnete lleno de gente, porque mi suerte funciona así",0
458,"Por qué un partido a las 10 a.m.",1
459,"¡Ya tenemos ganadora! Felicidades @user Nos hablamos por mensaje. ¡Gracias a todos por participar!",2
460,"@user no seas malo con él",0
461,"El huevin respectivo debido al feriado...vao a meter una caminata mas sus chelitas para al menos ver que hay abierto en la calle.",1
462,"Por cosas así, estoy segura de que tomé una muy buena decisión",2
463,"NUNCA dejen el Snapchat abierto en el celular de la mamá, creo hoy duermo en la calle",0
464,"@user para mí no son feas  hay feas y bonitas    te salvas de arder en el infierno por hetero",1
465,"@user siempre habrá algo amiga, pero con el tiempo lo superas y pierden importancia",2
466,"@user y que el mae no sea tan desastroso como aparentó durante la campaña. Hope is all we have left",0
467,"El sábado se casa Adriel y eso me hace sentir super vieja maee cuando ibamos a pueblo viejo x olafos saliamos fuck off y yo era la niñera",1
468,"Amanecí lleno de la comilona anoche en el #BNOpenHouse ...pero siempre hay campo para más . A desayunar",2
469,"#Windows10 qué mal me caes... @user Para abrir cualquier navegador o aplicación es tan lento, torpe e ineficiente que da pavor",0
470,"No es feriado el 26 de dic ni el 2 de enero, entonces mremod fútbol sábado y domingo",1
471,"@user @user @user Gracias, lo único que me hace feliz es escuchar música, adivinar y ganar",2
472,"Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir",0
473,"Digo yo que tengo mala memoria y mi vecino se ha tatuado el nombre de su mujer",1
474,"@user @user cuando lo veo siempre le digo que en Twitter gusta a muchos!  Ojalá accederia porque para Dani sería muy bueno",2
475,"Primera vez que David cena en mi casa y quiebra un vaso.",0
476,"@user me siento triste amiga",1
477,"@user claro que sí, París merece mil visitas",2
478,"No vuelvo a New York, esa pea fue muy maldita y mi chaqueta",0
